id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string
8075,How to Create an Awesome Demo Video for Your Business,/course/how-to-create-awesome-demo-videos/,True,10616,3.9,3.88013,3.88013,326,False,91,0,2011-06-14T04:10:52Z,2011-07-06T14:06:34Z,500.0,INR,₹500,9280.0,INR,"₹9,280"
1015188,Fundamentals of Change Management,/course/fundamentals-of-change-management/,True,1465,4.07143,4.08644,4.08644,326,False,27,0,2016-11-18T02:08:11Z,2016-11-19T00:28:02Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
538664,Master Outsourcing | Get the best price & save time,/course/master-outsourcing-get-the-best-price-save-time/,True,36186,4.35,4.12612,4.12612,327,False,80,0,2015-06-27T15:16:56Z,2015-07-23T00:33:19Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1428628,Consulting Business Masterclass: Start A Consulting Business,/course/consulting-business-masterclass-start-a-consulting-business/,True,7104,4.18182,4.18911,4.18911,324,False,77,0,2017-11-10T21:28:46Z,2018-01-04T20:50:38Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
517210,Conversation And Communication Mastery | 2020,/course/communication-and-conversation-skills/,True,6615,4.39474,4.3533,4.3533,324,False,12,0,2015-06-01T16:12:03Z,2015-06-07T23:05:13Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1414764,Shopify Apps : Transform your business !,/course/shopify-apps-transform-your-business/,True,11531,4.5,4.46424,4.46424,323,False,34,0,2017-10-30T13:03:41Z,2017-11-07T23:53:29Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1737024,Script Writing & Recording Voice Over for Explainer Videos,/course/script-writing-recording-voice-over-for-explainer-videos/,True,8010,3.9,4.04754,4.04754,322,False,17,0,2018-06-07T22:24:43Z,2018-06-09T00:45:14Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1346856,PMP EXAM Insight - Want to pass PMP exam from the first try?,/course/pmp-exam-insight-want-to-pass-pmp-exam-from-the-first-try/,True,6412,4.3,3.84392,3.84392,322,False,13,0,2017-09-10T13:34:14Z,2017-10-16T16:25:06Z,468.0,INR,₹468,1280.0,INR,"₹1,280"
1341988,Microsoft Advanced Excel Dashboard : Zero To Hero (Complete),/course/advanced-excel-dashboard-with-business-intelligence/,True,2109,4.575,4.62115,4.62115,322,False,64,0,2017-09-05T06:47:08Z,2017-09-12T03:55:24Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2134134,Scrum,/course/scrum-master-test-guide/,True,4067,4.46429,4.49993,4.49993,323,False,71,2,2019-01-07T11:46:22Z,2019-02-07T00:52:55Z,468.0,INR,₹468,8640.0,INR,"₹8,640"
128724,Actors: Learn How To Audition For Film And Television,/course/how-to-star-on-tv-and-in-the-movies/,True,2255,4.78571,4.78458,4.78458,321,False,57,0,2013-12-03T20:42:54Z,2013-12-09T21:49:50Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
957388,Broker U - Gateway to Becoming a Freight Broker,/course/broker-u-gateway-to-becoming-a-freight-broker/,True,965,4.59868,4.61116,4.61116,323,False,97,0,2016-09-13T14:54:24Z,2016-11-07T21:04:16Z,3200.0,INR,"₹3,200",8640.0,INR,"₹8,640"
54566,Start A Home Business & Work From Home - The Complete Course,/course/basics-of-starting-an-online-business/,True,28064,4.1,4.16697,4.16697,320,False,39,0,2013-05-16T19:17:59Z,2013-06-17T05:54:58Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
1624332,Automated Forex Trading + 99 Expert Advisors Every Month,/course/automated-forex-trading-99-expert-advisors/,True,1423,4.42105,4.44249,4.44249,320,False,15,0,2018-03-31T09:18:26Z,2018-04-10T19:58:49Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
444478,How to import from China - The beginners guide,/course/the-import-from-china-course-the-beginners-guide/,True,3322,4.15,4.11412,4.11412,320,False,37,0,2015-03-11T05:51:05Z,2015-06-03T19:35:40Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
783758,PMI-ACP Certification: Agile Project Management (Beginner),/course/pmi-acp-certification-agile-project-management-for-beginners/,True,3305,4.47826,4.32193,4.32193,320,False,61,0,2016-03-06T05:46:11Z,2016-03-07T20:45:08Z,474.0,INR,₹474,8960.0,INR,"₹8,960"
3170652,The Complete Introduction to Data Analytics with Tableau,/course/the-complete-introduction-to-data-analytics-with-tableau/,True,20013,4.62635,4.64081,4.64081,319,False,40,0,2020-05-26T12:31:06Z,2020-06-01T01:59:47Z,507.0,INR,₹507,1280.0,INR,"₹1,280"
1820254,Sexual Harassment Training for Employees in the Workplace,/course/sexual-harassment-training-for-employees/,True,1476,4.09028,4.06397,4.06397,318,False,13,0,2018-07-25T19:42:38Z,2018-08-07T22:23:43Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
179500,Interest Rate Swaps,/course/interest-rate-swaps/,True,2507,4.39,4.27295,4.27295,319,False,20,0,2014-03-09T20:42:15Z,2014-03-11T18:08:54Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1088428,Amazon FBA: Start to Finish Guide -Dominate Your Competition,/course/amazon-fba-start-to-finish-guide-dominate-your-competition/,True,8305,4.2,4.10683,4.10683,317,False,30,0,2017-01-24T11:53:35Z,2017-02-06T16:52:53Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
461546,Promo Video - Make Talking Head Videos with Ease,/course/how-to-make-a-talking-head-video/,True,3464,4.4,4.30985,4.30985,317,False,35,0,2015-03-28T18:01:15Z,2015-04-27T17:55:24Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
1440730,Microsoft Power BI Desktop - Data Analytics with Dashboards,/course/power-bi-desktop-sales-dashboard-in-1-hour/,True,5799,4.47917,4.4574,4.4574,316,False,26,0,2017-11-20T22:47:57Z,2017-11-23T00:33:44Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
254188,Learn the Secrets of Probate Real Estate Investing,/course/probate-real-estate-marketing-complete-course/,True,3500,3.95,3.87504,3.87504,316,False,23,0,2014-07-02T03:04:51Z,2014-07-18T21:27:55Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
116204,Brand Management: Build Successful Long Lasting Brands,/course/build-successfull-brands/,True,1478,4.22414,4.18581,4.18581,315,False,39,0,2013-11-06T19:57:33Z,2013-11-09T15:28:51Z,462.0,INR,₹462,8640.0,INR,"₹8,640"
1049968,"Complete Business Intelligence with SSIS, SSAS and SSRS",/course/microsoftbusinessintelligence/,True,2071,3.45,3.42587,3.42587,315,False,38,0,2016-12-23T22:38:26Z,2017-07-27T15:13:41Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
365034,Writing That Moves: Write Novels That Keep Pages Turning,/course/writing-fiction-novels-write-novel-plots/,True,3147,4.76667,4.76513,4.76513,315,False,33,0,2014-12-07T07:04:13Z,2017-05-14T19:21:41Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
592338,Forex Trading Secrets of the Pros With Amazon's AWS,/course/trading-with-amazons-aws-servers-trade-secrets-of-the-pros/,True,12515,4.2,4.27681,4.27681,315,False,76,0,2015-08-24T23:19:50Z,2015-09-11T16:47:02Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
30481,The Startup Equity Calculator,/course/founders-pie-calculator/,True,11515,4.55769,4.63012,4.63012,314,False,48,0,2012-11-24T22:59:46Z,2012-11-27T03:40:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
665382,Entrepreneurship with Purpose by Tony Gaskins,/course/entrepreneurship-with-purpose-by-tony-gaskins/,True,1521,4.08333,4.09845,4.09845,315,False,40,0,2015-11-10T01:28:05Z,2015-11-20T21:43:28Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1192118,Lean Six Sigma Green Belt - AALSSC,/course/lean-six-sigma-green-belt-aalssc/,True,940,4.36364,4.40107,4.40107,314,False,21,0,2017-04-24T18:29:37Z,2017-06-06T22:02:13Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
658766,Advanced Financial Management for CA/CMA/CFA/ACCA/CS/MBA,/course/advanced-financial-management-a-comprehensive-study/,True,4608,4.14286,4.14321,4.14321,314,False,432,1,2015-11-03T09:59:39Z,2015-11-03T18:22:32Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
489146,Practical Finance,/course/practical-finance/,True,4596,3.9,3.85231,3.85231,313,False,11,0,2015-04-29T04:01:01Z,2015-07-14T18:14:16Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1185024,Tackling sensitive workplace conversations with confidence,/course/sensitive-issues/,True,2521,4.35,4.12744,4.12744,313,False,9,0,2017-04-18T16:00:12Z,2017-04-20T16:57:14Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1589968,Product Management A-Z: Excel as a PM & Build great Products,/course/productmonk-a-z-become-product-manager-build-and-scale-your-product/,True,1987,4.14286,3.96028,3.96028,315,False,27,0,2018-03-10T13:31:32Z,2018-09-25T02:35:32Z,1360.0,INR,"₹1,360",5440.0,INR,"₹5,440"
254788,How To Start A Supplement Company- The 7 Simple Steps We Use,/course/supplement-business/,True,2678,4.1,4.09688,4.09688,313,False,28,0,2014-07-03T01:21:54Z,2014-08-13T19:55:12Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
428146,"Learn how to buy a house ""subject to"" the existing financing",/course/learn-how-to-buy-a-house-subject-to-the-existing-financing/,True,2215,4.2,4.14682,4.14682,312,False,24,0,2015-02-21T00:19:19Z,2015-05-27T21:20:30Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
692176,Apply finance concepts for smart project management,/course/apply-finance-concepts-for-smart-project-management/,True,5697,3.95,3.94726,3.94726,312,False,29,0,2015-12-08T18:34:50Z,2016-02-23T21:05:46Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
3318304,"Projects Cost Management, Estimating, Budgeting and Control.",/course/cost-management/,True,29551,3.96955,3.92927,3.92927,314,False,26,0,2020-07-10T09:33:20Z,2020-07-16T21:32:30Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2306396,"Your complete guide to Agile, Scrum, Kanban",/course/your-complete-guide-to-agile-scrum-kanban/,True,20189,4.40625,4.23133,4.23133,312,False,39,0,2019-04-04T07:23:57Z,2019-05-19T19:35:51Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1982792,The Complete Freelancing Course-Upwork Fiverr Home Business,/course/the-complete-freelancing-course-upwork-fiverr-home-business/,True,40099,4.42949,4.37455,4.37455,312,False,235,0,2018-10-22T19:43:42Z,2018-10-25T00:50:39Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
929526,Learn to trade Candlestick Patterns,/course/learn-to-trade-candlestick-patterns/,True,1082,4.59524,4.54901,4.54901,314,False,22,0,2016-08-12T06:12:07Z,2016-08-16T23:58:31Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
564982,How to be an Expert in Piping Valves for Your Career Success,/course/piping-pipeline-types-of-valve-oil-gas/,True,2062,4.5,4.48036,4.48036,311,False,43,0,2015-07-26T09:03:08Z,2017-07-26T18:44:44Z,468.0,INR,₹468,8640.0,INR,"₹8,640"
99766,Write a Killer Literature Review,/course/write-a-killer-literature-review/,True,1445,4.3125,4.30069,4.30069,311,False,11,0,2013-10-01T00:32:37Z,2013-10-26T02:21:09Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1667944,Day-to-Day Leadership that Gets Results,/course/day-to-day-leadership-that-gets-results/,True,1975,4.36471,4.31116,4.31116,313,False,31,0,2018-04-29T08:24:10Z,2018-05-02T15:22:42Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1540800,Management & Leadership Course for New Manager - BUS103,/course/first-time-manager-training-to-develop-essential-skills/,True,4383,4.34615,4.35647,4.35647,309,False,12,0,2018-02-05T00:00:37Z,2018-03-02T19:43:17Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1018380,Forex Trading Like Banks – Step by Step with Live Examples,/course/forex-trading-like-banks-step-by-step-with-live-examples/,True,6989,4.69231,4.78157,4.78157,310,False,40,0,2016-11-21T10:43:30Z,2016-12-18T16:13:47Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
434774,Stock Option Day Trading with Chart Pattern Trading Tools,/course/trading-stock-options-ii-simplified-strategies-for-success/,True,22443,4.08824,4.02735,4.02735,311,False,69,0,2015-02-28T07:06:06Z,2015-05-19T23:25:41Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
314352,Risk Management using Failure Modes Effects Analysis (Ed-2),/course/risk-management-failure-modes-effects-analysis-fmea/,True,1319,4.22368,4.05746,4.05746,307,False,27,0,2014-10-06T15:28:25Z,2016-04-08T18:51:57Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
2369860,Learn Data Warehousing and Analysis with Microsoft BI Tools,/course/learn-data-warehousing-and-analysis-with-microsoft-bi-tools/,True,920,4.77027,4.63718,4.63718,307,False,77,0,2019-05-16T04:44:47Z,2019-05-22T21:43:38Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
708984,How to Use Upwork to Make a Living: Freelance Full-time,/course/find-high-quality-clients-on-upwork/,True,6376,4.05,4.08714,4.08714,307,False,13,0,2015-12-28T21:20:43Z,2016-01-01T20:42:43Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2707550,Business Analysis Certification Program - The Competencies,/course/business-analysis-certification-program-the-competencies/,True,11792,4.20217,4.15464,4.15464,307,False,70,0,2019-12-16T05:32:05Z,2019-12-21T21:48:31Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1840658,Cleaning Data In R with Tidyverse and Data.table,/course/data-cleaning-in-r-tidyverse/,True,1469,4.36957,4.44699,4.44699,307,False,37,0,2018-08-06T05:14:55Z,2018-08-30T23:48:19Z,455.0,INR,₹455,6720.0,INR,"₹6,720"
1927620,The Real Estate Financial Modeling Interview Exam Guide,/course/the-real-estate-financial-modeling-interview-exam-guide/,True,1728,4.75962,4.75647,4.75647,306,False,117,0,2018-09-23T04:19:22Z,2018-10-25T00:10:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
403780,Excel Charts - Excel Charts and Graphs Basic Training ,/course/excel-charts/,True,3708,4.33607,4.04493,4.04493,307,False,30,0,2015-01-25T20:09:34Z,2015-01-29T02:45:08Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
618110,How to launch an awesome online lifestyle business,/course/how-to-build-an-awesome-online-lifestyle-business/,True,2493,3.45,3.57196,3.57196,306,False,107,0,2015-09-21T13:39:24Z,2015-10-04T17:50:55Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1231182,How to Analyze a Wholesale Deal in Real Estate,/course/wholesaling-investment-analysis/,True,14356,4.43939,4.37142,4.37142,306,False,23,0,2017-05-26T23:29:59Z,2017-06-01T17:25:38Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
400130,The Business Graphic Design (In 2020),/course/businessgraphicdesign/,True,8288,4.2,4.08742,4.08742,304,False,110,0,2015-01-21T14:20:10Z,2015-02-25T10:17:52Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1251784,Payroll Accounting Introduction,/course/payroll-accounting-introduction/,True,1160,3.89474,3.90352,3.90352,304,False,10,0,2017-06-12T22:07:36Z,2017-07-11T18:05:18Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1260092,Practical Customer Development,/course/practical-customer-development/,True,3093,4.56122,4.59678,4.59678,304,False,8,0,2017-06-19T17:40:54Z,2017-11-22T22:56:56Z,468.0,INR,₹468,1280.0,INR,"₹1,280"
844028,"Business Plan : Outlines , Templates & Case Study",/course/quality_business_plan/,True,9164,4.45238,4.42493,4.42493,303,False,46,0,2016-05-09T17:33:38Z,2016-06-01T14:52:41Z,455.0,INR,₹455,4480.0,INR,"₹4,480"
2135650,The Key To Success - The Leadership Journey,/course/the-key-to-success-the-leadership-journey/,True,5700,4.43478,4.45513,4.45513,302,False,12,0,2019-01-07T23:15:57Z,2019-01-09T00:35:58Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2603366,A Consultant's Guide to PowerPoint,/course/a-consultants-guide-to-powerpoint/,True,1490,4.46154,4.48568,4.48568,304,False,40,0,2019-10-12T15:31:39Z,2019-10-16T01:38:55Z,3200.0,INR,"₹3,200",8640.0,INR,"₹8,640"
160708,Get Started with Business Networking Basics in One Hour,/course/connect-with-ease-professional-networking-simplified/,True,2483,4.425,4.40898,4.40898,302,False,7,0,2014-02-09T22:43:56Z,2014-02-10T07:19:31Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
440332,"Leadership: How to Become an Effective CEO, Leader, Manager",/course/ceo-training-how-to-become-an-effective-ceo-or-manager/,True,2887,4.26136,4.20374,4.20374,303,False,28,0,2015-03-06T11:34:36Z,2015-03-08T23:08:37Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
354324,Accounting 2 Simplified for You,/course/accounting-2-simplified-for-you/,True,2483,4.45,4.39581,4.39581,303,False,27,0,2014-11-23T08:07:00Z,2014-12-09T08:31:40Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
311048,Virtual Presentation Skills Webinar - Beginner to Advanced!,/course/webinars-that-wow-how-to-give-an-effective-webinar/,True,1631,4.38991,4.45097,4.45097,304,False,12,0,2014-09-30T19:52:07Z,2014-10-03T17:46:48Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2577846,Ultimate Shopify Dropshipping Mastery Course + Bonuses,/course/ultimate-shopify-dropshipping-mastery-course/,True,29588,4.46429,4.46073,4.46073,300,False,47,0,2019-09-26T03:32:26Z,2019-10-09T12:21:03Z,455.0,INR,₹455,6720.0,INR,"₹6,720"
1792372,Personality: Understanding DISC Behavioural Styles at Work,/course/disc-behavioural-styles/,True,2735,4.17327,4.12307,4.12307,301,False,35,0,2018-07-10T20:40:54Z,2018-08-03T20:24:14Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
1185408,IT For IT Recruiters,/course/it-for-it-recruiters/,True,932,3.72414,3.66697,3.66697,300,False,32,0,2017-04-18T21:57:07Z,2017-05-15T19:08:57Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
416222,Use Your Health & Fitness Expertise to Earn A Living Online,/course/create-online-health-fitness-business/,True,1330,4.66667,4.61622,4.61622,299,False,26,0,2015-02-08T01:31:55Z,2015-02-12T18:10:29Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1288686,Formatting an E-Book with Microsoft Word,/course/formatting-word-documents-for-e-book/,True,7341,4.5,4.6351,4.6351,298,False,12,0,2017-07-12T03:16:14Z,2017-07-27T19:26:58Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2627090,"Flow of fluids through piping systems , valves and pumps",/course/flow-of-fluids-through-pipe-fittings-valves-and-pumps/,True,1643,4.18072,4.12384,4.12384,298,False,116,0,2019-10-27T10:25:00Z,2020-01-05T18:38:51Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
514982,Learn Data Visualisation with Tableau 9,/course/learn-data-visualisation-with-tableau-9/,True,2041,4.1,4.22508,4.22508,298,False,48,0,2015-05-29T21:50:07Z,2015-07-24T00:37:10Z,455.0,INR,₹455,8320.0,INR,"₹8,320"
586212,Time Mastery For Managers,/course/time-mastery-for-managers/,True,2712,4.15476,4.16015,4.16015,298,False,15,0,2015-08-18T10:11:39Z,2015-08-18T20:26:28Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
42643,Master Iron Condors - Double the credit for half the risk,/course/iron-condor-options-trading-strategy/,True,2331,4.7,4.705,4.705,297,False,8,0,2013-02-20T21:51:51Z,2013-03-02T13:27:41Z,,,,5120.0,INR,"₹5,120"
1457320,eBay Tycoon [How to Build an eBay Empire],/course/ebay-tycoon-build-an-ebay-empire/,True,13423,3.7,3.75663,3.75663,297,False,30,0,2017-12-03T21:15:18Z,2017-12-05T23:50:42Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
388446,Microsoft Dynamics CRM Customisation & Config,/course/microsoft-dynamics-crm-customisation-config/,True,1980,3.8,3.67743,3.67743,297,False,19,0,2015-01-08T10:41:00Z,2015-02-09T21:16:21Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
3111590,How To Earn Money From Home,/course/how-to-earn-money-from-home/,True,29136,3.62363,3.65747,3.65747,297,False,19,0,2020-05-10T15:42:19Z,2020-05-19T14:56:21Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
1267498,Leading Global Teams - Inclusively,/course/leading-global-teams-inclusively/,True,646,4.25,4.28617,4.28617,295,False,10,0,2017-06-25T02:16:46Z,2017-07-12T18:20:34Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
564966,Technical Analysis: Chart Pattern Trading Mastery 2020,/course/make-money-trading-stocks-from-home/,True,3780,4.15,4.21833,4.21833,295,False,68,0,2015-07-26T08:41:20Z,2015-08-10T21:07:35Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
296403,The Complete Public Speaking Course:  Become a Great Speaker,/course/advanced-public-speaking/,True,15246,4.4697,4.48525,4.48525,294,False,139,0,2014-09-08T15:27:15Z,2014-09-08T22:15:00Z,520.0,INR,₹520,9600.0,INR,"₹9,600"
444470,How to Build a Profitable Ecommerce Drop-Shipping Business,/course/build-a-60k-annual-profit-online-store/,True,3022,4.15385,4.08259,4.08259,294,False,51,0,2015-03-11T05:33:49Z,2015-05-17T22:06:27Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
58977,Financial Statements Made Easy,/course/intro-to-financial-statements-for-entrepreneurs/,True,8127,3.9,3.60035,3.60035,294,False,12,0,2013-06-08T15:10:43Z,2013-06-09T00:21:26Z,,,,6080.0,INR,"₹6,080"
1261808,Facebook Marketing for Real Estate Agents,/course/facebook-ads-for-real-estate-agents/,True,1317,4.57143,4.54613,4.54613,294,False,14,0,2017-06-20T20:18:53Z,2017-11-17T21:12:36Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
727200,Wedding planner MBA: the complete how to start 4-in-1 course,/course/wedding-planner-mba/,True,1564,4.42754,4.4347,4.4347,293,False,70,0,2016-01-13T19:26:09Z,2018-06-12T19:23:14Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
3062102,Earning While Sleeping - 10 Amazing Passive Income Methods,/course/passive-income-methods/,True,22224,3.17568,3.23898,3.23898,292,False,35,0,2020-04-28T06:22:44Z,2020-05-05T15:27:50Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
855982,Managing Health and Safety at Work,/course/managing-health-and-safety-at-work/,True,1054,4.40698,4.16391,4.16391,292,False,13,0,2016-05-21T17:39:15Z,2016-06-06T16:19:52Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1590756,Learn Primavera P6 Ver17 (in Detail in Easy English & Steps),/course/learn-primavera-p6-in-detail-in-easy-english-steps/,True,1007,4.26471,4.22996,4.22996,292,False,38,0,2018-03-11T00:54:31Z,2018-03-14T23:04:17Z,,,,12800.0,INR,"₹12,800"
667868,Supply Chain Risk Management,/course/supply-chain-risk-management/,True,1187,4.49242,4.02813,4.02813,292,False,20,0,2015-11-12T14:47:41Z,2015-12-14T21:44:42Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1426946,How to Master Hiring: Pick the right candidate every time,/course/how-to-master-hiring-pick-the-right-candidate-every-time/,True,9481,4.25,4.36111,4.36111,293,False,18,0,2017-11-09T13:21:21Z,2017-11-15T15:32:35Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
945750,Fundamentals of Accounting,/course/fundamentals-of-accounting/,True,2298,4.54167,4.55266,4.55266,291,False,25,0,2016-08-30T21:41:15Z,2016-08-31T22:03:44Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1599782,The Best eBay Selling Course: eBay Business DOMINATION,/course/ebay-domination/,True,1350,3.8,3.95231,3.95231,291,False,33,0,2018-03-16T23:22:15Z,2018-03-26T21:46:48Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2040268,Small Business Lead Generation & Cold Email | B2B & B2C,/course/small-business-lead-generation-cold-email-b2b-b2c/,True,9450,4.34615,4.47652,4.47652,291,False,119,0,2018-11-21T21:13:02Z,2019-02-26T22:44:35Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2896966,Next-Level LinkedIn Marketing: LinkedIn Marketing Made Easy!,/course/next-level-linkedin-marketing-linkedin-marketing-made-easy/,True,45166,4.27215,4.12326,4.12326,292,False,20,0,2020-03-22T00:05:37Z,2020-03-24T16:37:37Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2106856,Shopify Dropshipping - Scale to 7 figures with Clickfunnels!,/course/clickfunnels-ecommerce/,True,5447,4.52273,4.42961,4.42961,289,False,81,0,2018-12-25T23:28:37Z,2019-03-13T00:32:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
83596,How to Make Professional Looking Cooking Videos,/course/how-to-make-cooking-videos/,True,1672,4.4,4.39139,4.39139,289,False,36,0,2013-08-25T16:45:23Z,2014-01-07T02:40:54Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
1948748,Effective Time Management Skills - Time Management Skills,/course/ultimate-time-management-best-time-management-course-class-training/,True,25536,4.3587,4.4901,4.4901,290,False,14,0,2018-10-04T21:37:36Z,2018-10-10T00:50:46Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1286464,How to Succeed In Your First Management Job,/course/newmanager/,True,1387,4.38158,4.43038,4.43038,288,False,34,0,2017-07-10T14:34:41Z,2018-01-02T21:26:53Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2039164,An Introduction to Stata,/course/an-introduction-to-stata/,True,2937,4.57447,4.58163,4.58163,289,False,40,0,2018-11-21T10:58:03Z,2018-12-27T00:33:46Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
469454,Cold Email Recruiter Training: Write Powerful Cold Emails,/course/get-the-edge-how-to-write-recruiting-messages/,True,1435,4.25,4.2249,4.2249,288,False,53,0,2015-04-07T00:24:22Z,2015-05-05T18:40:36Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
366760,E-Commerce Business Guide to Alibaba for eBay & Amazon,/course/ecommerce-business-guide-to-alibaba-for-ebay-and-amazon/,True,5020,3.9,3.84404,3.84404,288,False,104,0,2014-12-09T17:36:53Z,2015-03-18T18:34:42Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
2371622,Fiverr: How To Start Freelancing Career With Fiverr,/course/fiverr-start-freelancing-become-a-top-rated-fiverr-seller-on-fiverr/,True,25748,3.68182,3.88456,3.88456,288,False,11,0,2019-05-17T07:37:51Z,2019-05-21T20:34:10Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1704740,The 30 Minute Business Plan,/course/30-minute-business-plan/,True,5219,4.5,4.45878,4.45878,288,False,9,0,2018-05-20T04:08:37Z,2019-02-25T02:27:05Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
776296,A Flying Introduction to Amazon Web Services: Cloud,/course/a-flying-introduction-to-amazon-web-services-cloud/,True,3160,4.0,3.78534,3.78534,288,False,8,0,2016-02-27T19:41:23Z,2016-02-29T18:43:37Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
306360,How to Read Financial Statements:  Build Financial Literacy.,/course/learn-how-to-read-financial-statements/,True,1335,4.22973,4.2811,4.2811,288,False,26,0,2014-09-23T20:00:51Z,2014-12-19T18:23:17Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2041356,Google Data Studio 2019: The Complete A-Z Guide,/course/datastudio/,True,994,4.36,4.21112,4.21112,288,False,46,0,2018-11-22T12:44:05Z,2019-03-16T23:12:30Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
631764,Motivation Coaching Certification GRCMC Motivation Coaching,/course/accredited-motivation-coaching-certification/,True,2370,4.39655,4.38505,4.38505,287,False,65,0,2015-10-05T21:58:48Z,2015-11-05T21:41:28Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
